TransactionNo,TransactionNo,Items,DateTime,Daypart,DayType
4101,4101,Coffee,3/1/2017 10:25,Morning,Weekday
4101,4101,Coffee,3/1/2017 10:25,Morning,Weekday
4101,4101,Coffee,3/1/2017 10:25,Morning,Weekday
4102,4102,Toast,3/1/2017 10:28,Morning,Weekday
4102,4102,Bread,3/1/2017 10:28,Morning,Weekday
4103,4103,Bread,3/1/2017 10:29,Morning,Weekday
4104,4104,Coffee,3/1/2017 10:33,Morning,Weekday
4105,4105,Coffee,3/1/2017 10:45,Morning,Weekday
4105,4105,Coffee,3/1/2017 10:45,Morning,Weekday
4105,4105,Vegan mincepie,3/1/2017 10:45,Morning,Weekday
4105,4105,Vegan mincepie,3/1/2017 10:45,Morning,Weekday
4106,4106,Bread,3/1/2017 10:55,Morning,Weekday
4107,4107,Coffee,3/1/2017 10:55,Morning,Weekday
4108,4108,Coffee,3/1/2017 10:57,Morning,Weekday
4108,4108,Toast,3/1/2017 10:57,Morning,Weekday
4109,4109,Coffee,3/1/2017 11:02,Morning,Weekday
4110,4110,Cookies,3/1/2017 11:19,Morning,Weekday
4110,4110,Cake,3/1/2017 11:19,Morning,Weekday
4110,4110,Bread,3/1/2017 11:19,Morning,Weekday
4110,4110,Coffee,3/1/2017 11:19,Morning,Weekday
4111,4111,Tea,3/1/2017 11:41,Morning,Weekday
4111,4111,Cake,3/1/2017 11:41,Morning,Weekday
4112,4112,Bread,3/1/2017 11:49,Morning,Weekday
4113,4113,Coffee,3/1/2017 12:08,Afternoon,Weekday
4113,4113,Hot chocolate,3/1/2017 12:08,Afternoon,Weekday
4113,4113,Cookies,3/1/2017 12:08,Afternoon,Weekday
4114,4114,Coffee,3/1/2017 12:10,Afternoon,Weekday
4115,4115,Cake,3/1/2017 12:27,Afternoon,Weekday
4116,4116,Bread,3/1/2017 12:31,Afternoon,Weekday
4117,4117,Juice,3/1/2017 12:53,Afternoon,Weekday
4117,4117,Coffee,3/1/2017 12:53,Afternoon,Weekday
4117,4117,Sandwich,3/1/2017 12:53,Afternoon,Weekday
4117,4117,Sandwich,3/1/2017 12:53,Afternoon,Weekday
4118,4118,Coffee,3/1/2017 13:11,Afternoon,Weekday
4119,4119,Bread,3/1/2017 13:22,Afternoon,Weekday
4119,4119,Coffee,3/1/2017 13:22,Afternoon,Weekday
4119,4119,Frittata,3/1/2017 13:22,Afternoon,Weekday
4119,4119,Cookies,3/1/2017 13:22,Afternoon,Weekday
4119,4119,Mineral water,3/1/2017 13:22,Afternoon,Weekday
4120,4120,Coffee,3/1/2017 13:28,Afternoon,Weekday
4120,4120,Muffin,3/1/2017 13:28,Afternoon,Weekday
4121,4121,Sandwich,3/1/2017 13:30,Afternoon,Weekday
4121,4121,Coffee,3/1/2017 13:30,Afternoon,Weekday
4121,4121,Cake,3/1/2017 13:30,Afternoon,Weekday
4123,4123,Coffee,3/1/2017 13:34,Afternoon,Weekday
4124,4124,Coffee,3/1/2017 13:42,Afternoon,Weekday
4124,4124,Coffee,3/1/2017 13:42,Afternoon,Weekday
4124,4124,Vegan mincepie,3/1/2017 13:42,Afternoon,Weekday
4124,4124,Cake,3/1/2017 13:42,Afternoon,Weekday
4125,4125,Cake,3/1/2017 13:48,Afternoon,Weekday
4125,4125,Cake,3/1/2017 13:48,Afternoon,Weekday
4125,4125,Coffee,3/1/2017 13:48,Afternoon,Weekday
4126,4126,Coffee,3/1/2017 13:58,Afternoon,Weekday
4127,4127,Frittata,3/1/2017 14:01,Afternoon,Weekday
4127,4127,Coffee,3/1/2017 14:01,Afternoon,Weekday
4128,4128,Sandwich,3/1/2017 14:12,Afternoon,Weekday
4128,4128,Cookies,3/1/2017 14:12,Afternoon,Weekday
4129,4129,Tea,3/1/2017 14:37,Afternoon,Weekday
4130,4130,Tea,3/1/2017 14:56,Afternoon,Weekday
4131,4131,Tea,3/1/2017 15:20,Afternoon,Weekday
4132,4132,Bread,3/1/2017 15:22,Afternoon,Weekday
4132,4132,Vegan mincepie,3/1/2017 15:22,Afternoon,Weekday
4133,4133,Muffin,3/1/2017 15:31,Afternoon,Weekday
4133,4133,Coffee,3/1/2017 15:31,Afternoon,Weekday
4133,4133,Hot chocolate,3/1/2017 15:31,Afternoon,Weekday
4134,4134,Bread,3/1/2017 15:53,Afternoon,Weekday
4135,4135,Hot chocolate,3/1/2017 16:06,Afternoon,Weekday
4135,4135,Coffee,3/1/2017 16:06,Afternoon,Weekday
4135,4135,Cake,3/1/2017 16:06,Afternoon,Weekday
4136,4136,Coffee,3/1/2017 16:16,Afternoon,Weekday
4138,4138,Hot chocolate,3/1/2017 16:54,Afternoon,Weekday
4138,4138,Sandwich,3/1/2017 16:54,Afternoon,Weekday
4139,4139,Cake,3/1/2017 17:19,Evening,Weekday
4139,4139,Muffin,3/1/2017 17:19,Evening,Weekday
4139,4139,Coffee,3/1/2017 17:19,Evening,Weekday
4140,4140,Coffee,4/1/2017 9:23,Morning,Weekday
4141,4141,Coffee,4/1/2017 9:51,Morning,Weekday
4141,4141,Hot chocolate,4/1/2017 9:51,Morning,Weekday
4141,4141,Medialuna,4/1/2017 9:51,Morning,Weekday
4142,4142,Medialuna,4/1/2017 10:14,Morning,Weekday
4142,4142,Cake,4/1/2017 10:14,Morning,Weekday
4142,4142,Coffee,4/1/2017 10:14,Morning,Weekday
4142,4142,Coffee,4/1/2017 10:14,Morning,Weekday
4143,4143,Bread,4/1/2017 10:16,Morning,Weekday
4144,4144,Coffee,4/1/2017 10:17,Morning,Weekday
4144,4144,Coffee,4/1/2017 10:17,Morning,Weekday
4144,4144,Toast,4/1/2017 10:17,Morning,Weekday
4145,4145,Bread,4/1/2017 10:33,Morning,Weekday
4146,4146,Coffee,4/1/2017 10:56,Morning,Weekday
4147,4147,Bread,4/1/2017 10:59,Morning,Weekday
4148,4148,Coffee,4/1/2017 11:13,Morning,Weekday
4148,4148,Coffee,4/1/2017 11:13,Morning,Weekday
4149,4149,Coffee,4/1/2017 11:23,Morning,Weekday
4149,4149,Bread,4/1/2017 11:23,Morning,Weekday
4150,4150,Coffee,4/1/2017 11:28,Morning,Weekday
4151,4151,Coffee,4/1/2017 11:38,Morning,Weekday
4152,4152,Coffee,4/1/2017 11:54,Morning,Weekday
4152,4152,Cake,4/1/2017 11:54,Morning,Weekday
4153,4153,Coffee,4/1/2017 11:56,Morning,Weekday
4153,4153,Bread,4/1/2017 11:56,Morning,Weekday
4154,4154,Bread,4/1/2017 12:11,Afternoon,Weekday
4154,4154,Cake,4/1/2017 12:11,Afternoon,Weekday
4155,4155,Muesli,4/1/2017 12:13,Afternoon,Weekday
4155,4155,Cookies,4/1/2017 12:13,Afternoon,Weekday
4155,4155,Tea,4/1/2017 12:13,Afternoon,Weekday
4155,4155,Coffee,4/1/2017 12:13,Afternoon,Weekday
4156,4156,Coke,4/1/2017 12:33,Afternoon,Weekday
4156,4156,Pastry,4/1/2017 12:33,Afternoon,Weekday
4156,4156,Cake,4/1/2017 12:33,Afternoon,Weekday
4157,4157,Sandwich,4/1/2017 13:01,Afternoon,Weekday
4157,4157,Sandwich,4/1/2017 13:01,Afternoon,Weekday
4157,4157,Coffee,4/1/2017 13:01,Afternoon,Weekday
4158,4158,Juice,4/1/2017 13:05,Afternoon,Weekday
4159,4159,Coffee,4/1/2017 13:31,Afternoon,Weekday
4159,4159,Juice,4/1/2017 13:31,Afternoon,Weekday
4159,4159,Tea,4/1/2017 13:31,Afternoon,Weekday
4159,4159,Muffin,4/1/2017 13:31,Afternoon,Weekday
4159,4159,Sandwich,4/1/2017 13:31,Afternoon,Weekday
4160,4160,Medialuna,4/1/2017 13:47,Afternoon,Weekday
4161,4161,Pastry,4/1/2017 14:11,Afternoon,Weekday
4161,4161,Hot chocolate,4/1/2017 14:11,Afternoon,Weekday
4161,4161,Coffee,4/1/2017 14:11,Afternoon,Weekday
4161,4161,Bread,4/1/2017 14:11,Afternoon,Weekday
4162,4162,Farm House,4/1/2017 14:31,Afternoon,Weekday
4162,4162,Tea,4/1/2017 14:31,Afternoon,Weekday
4163,4163,Bread,4/1/2017 14:42,Afternoon,Weekday
4163,4163,Brownie,4/1/2017 14:42,Afternoon,Weekday
4164,4164,Coffee,4/1/2017 14:43,Afternoon,Weekday
4164,4164,Brownie,4/1/2017 14:43,Afternoon,Weekday
4165,4165,Coffee,4/1/2017 14:56,Afternoon,Weekday
4165,4165,Cookies,4/1/2017 14:56,Afternoon,Weekday
4166,4166,Coffee,4/1/2017 14:57,Afternoon,Weekday
4166,4166,Brownie,4/1/2017 14:57,Afternoon,Weekday
4167,4167,Bread,4/1/2017 15:28,Afternoon,Weekday
4167,4167,Cookies,4/1/2017 15:28,Afternoon,Weekday
4168,4168,Hot chocolate,4/1/2017 15:28,Afternoon,Weekday
4169,4169,Hot chocolate,4/1/2017 15:44,Afternoon,Weekday
4169,4169,Coffee,4/1/2017 15:44,Afternoon,Weekday
4169,4169,Pastry,4/1/2017 15:44,Afternoon,Weekday
4170,4170,Bread,4/1/2017 15:56,Afternoon,Weekday
4170,4170,Brownie,4/1/2017 15:56,Afternoon,Weekday
4171,4171,Coffee,4/1/2017 16:35,Afternoon,Weekday
4171,4171,Cake,4/1/2017 16:35,Afternoon,Weekday
4172,4172,Brownie,4/1/2017 16:36,Afternoon,Weekday
4172,4172,Tea,4/1/2017 16:36,Afternoon,Weekday
4172,4172,Coffee,4/1/2017 16:36,Afternoon,Weekday
4173,4173,Coffee,4/1/2017 16:39,Afternoon,Weekday
4173,4173,Coffee,4/1/2017 16:39,Afternoon,Weekday
4174,4174,Farm House,4/1/2017 17:03,Evening,Weekday
4175,4175,Bread,4/1/2017 17:10,Evening,Weekday
4176,4176,Bread,4/1/2017 17:14,Evening,Weekday
4177,4177,Coffee,5/1/2017 8:08,Morning,Weekday
4178,4178,Coffee,5/1/2017 8:20,Morning,Weekday
4179,4179,Coffee,5/1/2017 8:33,Morning,Weekday
4180,4180,Tea,5/1/2017 8:48,Morning,Weekday
4180,4180,Toast,5/1/2017 8:48,Morning,Weekday
4181,4181,Bread,5/1/2017 8:57,Morning,Weekday
4181,4181,Medialuna,5/1/2017 8:57,Morning,Weekday
4182,4182,Bread,5/1/2017 9:06,Morning,Weekday
4182,4182,Toast,5/1/2017 9:06,Morning,Weekday
4183,4183,Bread,5/1/2017 9:10,Morning,Weekday
4183,4183,Coffee,5/1/2017 9:10,Morning,Weekday
4183,4183,Medialuna,5/1/2017 9:10,Morning,Weekday
4184,4184,Coffee,5/1/2017 9:31,Morning,Weekday
4184,4184,Bread,5/1/2017 9:31,Morning,Weekday
4185,4185,Hot chocolate,5/1/2017 9:38,Morning,Weekday
4185,4185,Hot chocolate,5/1/2017 9:38,Morning,Weekday
4185,4185,Muffin,5/1/2017 9:38,Morning,Weekday
4186,4186,Bread,5/1/2017 9:47,Morning,Weekday
4186,4186,Coffee,5/1/2017 9:47,Morning,Weekday
4186,4186,Juice,5/1/2017 9:47,Morning,Weekday
4187,4187,Hot chocolate,5/1/2017 10:41,Morning,Weekday
4187,4187,Hot chocolate,5/1/2017 10:41,Morning,Weekday
4188,4188,Bread,5/1/2017 10:51,Morning,Weekday
4188,4188,Coffee,5/1/2017 10:51,Morning,Weekday
4189,4189,Coffee,5/1/2017 10:53,Morning,Weekday
4189,4189,Bread,5/1/2017 10:53,Morning,Weekday
4189,4189,Truffles,5/1/2017 10:53,Morning,Weekday
4190,4190,Brownie,5/1/2017 11:01,Morning,Weekday
4191,4191,Juice,5/1/2017 11:05,Morning,Weekday
4191,4191,Bread,5/1/2017 11:05,Morning,Weekday
4191,4191,Muffin,5/1/2017 11:05,Morning,Weekday
4192,4192,Farm House,5/1/2017 11:20,Morning,Weekday
4192,4192,Brownie,5/1/2017 11:20,Morning,Weekday
4193,4193,Coffee,5/1/2017 11:24,Morning,Weekday
4193,4193,Bread,5/1/2017 11:24,Morning,Weekday
4194,4194,Coffee,5/1/2017 11:34,Morning,Weekday
4195,4195,Farm House,5/1/2017 11:36,Morning,Weekday
4196,4196,Juice,5/1/2017 11:41,Morning,Weekday
4196,4196,Coffee,5/1/2017 11:41,Morning,Weekday
4196,4196,Sandwich,5/1/2017 11:41,Morning,Weekday
4196,4196,Ella's Kitchen Pouches,5/1/2017 11:41,Morning,Weekday
4197,4197,Coffee,5/1/2017 11:52,Morning,Weekday
4197,4197,Cake,5/1/2017 11:52,Morning,Weekday
4198,4198,Tea,5/1/2017 12:05,Afternoon,Weekday
4198,4198,Bread,5/1/2017 12:05,Afternoon,Weekday
4199,4199,Coffee,5/1/2017 12:07,Afternoon,Weekday
4199,4199,Coffee,5/1/2017 12:07,Afternoon,Weekday
4200,4200,Coffee,5/1/2017 12:10,Afternoon,Weekday
4201,4201,Cookies,5/1/2017 12:17,Afternoon,Weekday
4202,4202,Vegan mincepie,5/1/2017 12:21,Afternoon,Weekday
4202,4202,Cookies,5/1/2017 12:21,Afternoon,Weekday
4202,4202,Sandwich,5/1/2017 12:21,Afternoon,Weekday
4202,4202,Toast,5/1/2017 12:21,Afternoon,Weekday
4203,4203,Bread,5/1/2017 12:39,Afternoon,Weekday
4204,4204,Sandwich,5/1/2017 12:43,Afternoon,Weekday
4205,4205,Bread,5/1/2017 12:44,Afternoon,Weekday
4206,4206,Bread,5/1/2017 12:45,Afternoon,Weekday
4206,4206,Cookies,5/1/2017 12:45,Afternoon,Weekday
4206,4206,Frittata,5/1/2017 12:45,Afternoon,Weekday
4208,4208,Sandwich,5/1/2017 12:55,Afternoon,Weekday
4209,4209,Coffee,5/1/2017 13:03,Afternoon,Weekday
4210,4210,Frittata,5/1/2017 13:05,Afternoon,Weekday
4210,4210,Tea,5/1/2017 13:05,Afternoon,Weekday
4210,4210,Truffles,5/1/2017 13:05,Afternoon,Weekday
4211,4211,Coffee,5/1/2017 13:13,Afternoon,Weekday
4211,4211,Truffles,5/1/2017 13:13,Afternoon,Weekday
4211,4211,Frittata,5/1/2017 13:13,Afternoon,Weekday
4211,4211,Pastry,5/1/2017 13:13,Afternoon,Weekday
4211,4211,Fudge,5/1/2017 13:13,Afternoon,Weekday
4212,4212,Juice,5/1/2017 13:19,Afternoon,Weekday
4212,4212,Sandwich,5/1/2017 13:19,Afternoon,Weekday
4212,4212,Sandwich,5/1/2017 13:19,Afternoon,Weekday
4213,4213,Pastry,5/1/2017 13:20,Afternoon,Weekday
4214,4214,Sandwich,5/1/2017 13:25,Afternoon,Weekday
4214,4214,Medialuna,5/1/2017 13:25,Afternoon,Weekday
4215,4215,Coffee,5/1/2017 13:30,Afternoon,Weekday
4215,4215,Juice,5/1/2017 13:30,Afternoon,Weekday
4216,4216,Bread,5/1/2017 13:37,Afternoon,Weekday
4217,4217,Bread,5/1/2017 13:47,Afternoon,Weekday
4218,4218,Brownie,5/1/2017 14:01,Afternoon,Weekday
4219,4219,Bread,5/1/2017 14:09,Afternoon,Weekday
4220,4220,Coffee,5/1/2017 14:35,Afternoon,Weekday
4221,4221,Eggs,5/1/2017 14:36,Afternoon,Weekday
4222,4222,Bread,5/1/2017 14:41,Afternoon,Weekday
4223,4223,Coffee,5/1/2017 15:04,Afternoon,Weekday
4223,4223,Bread,5/1/2017 15:04,Afternoon,Weekday
4224,4224,Truffles,5/1/2017 15:07,Afternoon,Weekday
4224,4224,Bread,5/1/2017 15:07,Afternoon,Weekday
4225,4225,Toast,5/1/2017 15:32,Afternoon,Weekday
4225,4225,Coffee,5/1/2017 15:32,Afternoon,Weekday
4225,4225,Juice,5/1/2017 15:32,Afternoon,Weekday
4226,4226,Coffee,5/1/2017 15:56,Afternoon,Weekday
4226,4226,Coffee,5/1/2017 15:56,Afternoon,Weekday
4226,4226,Bread,5/1/2017 15:56,Afternoon,Weekday
4227,4227,Bread,5/1/2017 17:01,Evening,Weekday
4228,4228,Coffee,6/1/2017 8:32,Morning,Weekday
4229,4229,Bread,6/1/2017 8:35,Morning,Weekday
4230,4230,Tea,6/1/2017 8:44,Morning,Weekday
4230,4230,Toast,6/1/2017 8:44,Morning,Weekday
4231,4231,Toast,6/1/2017 8:58,Morning,Weekday
4231,4231,Coffee,6/1/2017 8:58,Morning,Weekday
4232,4232,Bread,6/1/2017 9:05,Morning,Weekday
4233,4233,Tea,6/1/2017 9:10,Morning,Weekday
4233,4233,Coffee,6/1/2017 9:10,Morning,Weekday
4233,4233,Coffee,6/1/2017 9:10,Morning,Weekday
4233,4233,Toast,6/1/2017 9:10,Morning,Weekday
4234,4234,Coffee,6/1/2017 9:11,Morning,Weekday
4234,4234,Cookies,6/1/2017 9:11,Morning,Weekday
4234,4234,Toast,6/1/2017 9:11,Morning,Weekday
4235,4235,Bread,6/1/2017 9:29,Morning,Weekday
4236,4236,Coffee,6/1/2017 9:42,Morning,Weekday
4236,4236,Toast,6/1/2017 9:42,Morning,Weekday
4237,4237,Coffee,6/1/2017 10:14,Morning,Weekday
4237,4237,Coffee,6/1/2017 10:14,Morning,Weekday
4237,4237,Coffee,6/1/2017 10:14,Morning,Weekday
4237,4237,Cookies,6/1/2017 10:14,Morning,Weekday
4237,4237,Cookies,6/1/2017 10:14,Morning,Weekday
4238,4238,Coffee,6/1/2017 10:16,Morning,Weekday
4238,4238,Medialuna,6/1/2017 10:16,Morning,Weekday
4239,4239,Bread,6/1/2017 10:21,Morning,Weekday
4239,4239,Cookies,6/1/2017 10:21,Morning,Weekday
4240,4240,Coffee,6/1/2017 10:46,Morning,Weekday
4240,4240,Toast,6/1/2017 10:46,Morning,Weekday
4241,4241,Coffee,6/1/2017 10:54,Morning,Weekday
4241,4241,Muffin,6/1/2017 10:54,Morning,Weekday
4242,4242,Tea,6/1/2017 11:01,Morning,Weekday
4242,4242,Cookies,6/1/2017 11:01,Morning,Weekday
4242,4242,Cake,6/1/2017 11:01,Morning,Weekday
4242,4242,Medialuna,6/1/2017 11:01,Morning,Weekday
4243,4243,Medialuna,6/1/2017 11:12,Morning,Weekday
4243,4243,Bread,6/1/2017 11:12,Morning,Weekday
4243,4243,Coffee,6/1/2017 11:12,Morning,Weekday
4243,4243,Coffee,6/1/2017 11:12,Morning,Weekday
4243,4243,Scandinavian,6/1/2017 11:12,Morning,Weekday
4244,4244,Medialuna,6/1/2017 11:21,Morning,Weekday
4244,4244,Coffee,6/1/2017 11:21,Morning,Weekday
4245,4245,Medialuna,6/1/2017 12:07,Afternoon,Weekday
4245,4245,Coffee,6/1/2017 12:07,Afternoon,Weekday
4245,4245,Bread,6/1/2017 12:07,Afternoon,Weekday
4245,4245,Frittata,6/1/2017 12:07,Afternoon,Weekday
4245,4245,Muffin,6/1/2017 12:07,Afternoon,Weekday
4246,4246,Coffee,6/1/2017 12:25,Afternoon,Weekday
4246,4246,Medialuna,6/1/2017 12:25,Afternoon,Weekday
4247,4247,Coffee,6/1/2017 12:26,Afternoon,Weekday
4248,4248,Bread,6/1/2017 12:32,Afternoon,Weekday
4249,4249,Bread,6/1/2017 12:33,Afternoon,Weekday
4250,4250,Coke,6/1/2017 12:33,Afternoon,Weekday
4251,4251,Coffee,6/1/2017 12:46,Afternoon,Weekday
4251,4251,Bread,6/1/2017 12:46,Afternoon,Weekday
4251,4251,Bread,6/1/2017 12:46,Afternoon,Weekday
4252,4252,Coffee,6/1/2017 12:49,Afternoon,Weekday
4253,4253,Sandwich,6/1/2017 12:57,Afternoon,Weekday
4254,4254,Bread,6/1/2017 13:27,Afternoon,Weekday
4256,4256,Coffee,6/1/2017 13:31,Afternoon,Weekday
4257,4257,Coffee,6/1/2017 13:47,Afternoon,Weekday
4257,4257,Coffee,6/1/2017 13:47,Afternoon,Weekday
4257,4257,Sandwich,6/1/2017 13:47,Afternoon,Weekday
4258,4258,Coffee,6/1/2017 14:01,Afternoon,Weekday
4258,4258,Pastry,6/1/2017 14:01,Afternoon,Weekday
4259,4259,Bread,6/1/2017 14:04,Afternoon,Weekday
4259,4259,Cake,6/1/2017 14:04,Afternoon,Weekday
4260,4260,Bread,6/1/2017 14:07,Afternoon,Weekday
4261,4261,Bread,6/1/2017 14:12,Afternoon,Weekday
4262,4262,Sandwich,6/1/2017 14:13,Afternoon,Weekday
4263,4263,Afternoon with the baker,6/1/2017 14:17,Afternoon,Weekday
4264,4264,Juice,6/1/2017 14:24,Afternoon,Weekday
4265,4265,Coffee,6/1/2017 14:33,Afternoon,Weekday
4266,4266,Farm House,6/1/2017 15:03,Afternoon,Weekday
4266,4266,Scone,6/1/2017 15:03,Afternoon,Weekday
4267,4267,Coffee,6/1/2017 15:07,Afternoon,Weekday
4268,4268,Farm House,6/1/2017 15:56,Afternoon,Weekday
4269,4269,Coffee,6/1/2017 16:08,Afternoon,Weekday
4269,4269,Coffee,6/1/2017 16:08,Afternoon,Weekday
4269,4269,Bread,6/1/2017 16:08,Afternoon,Weekday
4269,4269,Pastry,6/1/2017 16:08,Afternoon,Weekday
4270,4270,Coffee,6/1/2017 16:09,Afternoon,Weekday
4270,4270,Frittata,6/1/2017 16:09,Afternoon,Weekday
4270,4270,Bread,6/1/2017 16:09,Afternoon,Weekday
4270,4270,Tea,6/1/2017 16:09,Afternoon,Weekday
4271,4271,Pastry,7/1/2017 8:23,Morning,Weekend
4272,4272,Bread,7/1/2017 8:44,Morning,Weekend
4272,4272,Medialuna,7/1/2017 8:44,Morning,Weekend
4273,4273,Coffee,7/1/2017 8:52,Morning,Weekend
4273,4273,Coffee,7/1/2017 8:52,Morning,Weekend
4274,4274,Bread,7/1/2017 9:02,Morning,Weekend
4275,4275,Coffee,7/1/2017 9:04,Morning,Weekend
4275,4275,Hot chocolate,7/1/2017 9:04,Morning,Weekend
4276,4276,Bread,7/1/2017 9:38,Morning,Weekend
4276,4276,Bread,7/1/2017 9:38,Morning,Weekend
4277,4277,Medialuna,7/1/2017 9:41,Morning,Weekend
4277,4277,Medialuna,7/1/2017 9:41,Morning,Weekend
4278,4278,Coffee,7/1/2017 9:48,Morning,Weekend
4279,4279,Bread,7/1/2017 9:53,Morning,Weekend
4280,4280,Pastry,7/1/2017 9:55,Morning,Weekend
4280,4280,Bread,7/1/2017 9:55,Morning,Weekend
4281,4281,Coffee,7/1/2017 9:56,Morning,Weekend
4281,4281,Medialuna,7/1/2017 9:56,Morning,Weekend
4283,4283,Tea,7/1/2017 10:09,Morning,Weekend
4283,4283,Cake,7/1/2017 10:09,Morning,Weekend
4284,4284,Coffee,7/1/2017 10:10,Morning,Weekend
4284,4284,Bread,7/1/2017 10:10,Morning,Weekend
4285,4285,Coffee,7/1/2017 10:12,Morning,Weekend
4285,4285,Medialuna,7/1/2017 10:12,Morning,Weekend
4285,4285,Bread,7/1/2017 10:12,Morning,Weekend
4286,4286,Coffee,7/1/2017 10:22,Morning,Weekend
4287,4287,Bread,7/1/2017 10:31,Morning,Weekend
4288,4288,Coffee,7/1/2017 10:33,Morning,Weekend
4288,4288,Scone,7/1/2017 10:33,Morning,Weekend
4289,4289,Pastry,7/1/2017 10:37,Morning,Weekend
4290,4290,Coffee,7/1/2017 10:40,Morning,Weekend
4290,4290,Pastry,7/1/2017 10:40,Morning,Weekend
4291,4291,Coffee,7/1/2017 10:42,Morning,Weekend
4291,4291,Coffee,7/1/2017 10:42,Morning,Weekend
4291,4291,Toast,7/1/2017 10:42,Morning,Weekend
4291,4291,Scone,7/1/2017 10:42,Morning,Weekend
4292,4292,Coffee,7/1/2017 10:48,Morning,Weekend
4292,4292,Coffee,7/1/2017 10:48,Morning,Weekend
4293,4293,Scandinavian,7/1/2017 11:10,Morning,Weekend
4294,4294,Coffee,7/1/2017 11:11,Morning,Weekend
4295,4295,Coffee,7/1/2017 11:12,Morning,Weekend
4295,4295,Coffee,7/1/2017 11:12,Morning,Weekend
4295,4295,Pastry,7/1/2017 11:12,Morning,Weekend
4295,4295,Bread,7/1/2017 11:12,Morning,Weekend
4296,4296,Bread,7/1/2017 11:22,Morning,Weekend
4297,4297,Coffee,7/1/2017 11:26,Morning,Weekend
4297,4297,Coffee,7/1/2017 11:26,Morning,Weekend
4298,4298,Sandwich,7/1/2017 11:30,Morning,Weekend
4298,4298,Bread,7/1/2017 11:30,Morning,Weekend
4298,4298,Hot chocolate,7/1/2017 11:30,Morning,Weekend
4298,4298,Bread,7/1/2017 11:30,Morning,Weekend
4299,4299,Coffee,7/1/2017 11:33,Morning,Weekend
4299,4299,Coffee,7/1/2017 11:33,Morning,Weekend
4299,4299,Pastry,7/1/2017 11:33,Morning,Weekend
4300,4300,Bread,7/1/2017 11:38,Morning,Weekend
4302,4302,Bread,7/1/2017 11:41,Morning,Weekend
4302,4302,Bread,7/1/2017 11:41,Morning,Weekend
4303,4303,Coffee,7/1/2017 11:47,Morning,Weekend
4304,4304,Scandinavian,7/1/2017 11:52,Morning,Weekend
4305,4305,Cake,7/1/2017 11:53,Morning,Weekend
4306,4306,Scandinavian,7/1/2017 11:55,Morning,Weekend
4306,4306,Bread,7/1/2017 11:55,Morning,Weekend
4307,4307,Coffee,7/1/2017 11:57,Morning,Weekend
4307,4307,Bread,7/1/2017 11:57,Morning,Weekend
4308,4308,Medialuna,7/1/2017 12:02,Afternoon,Weekend
4308,4308,Coffee,7/1/2017 12:02,Afternoon,Weekend
4309,4309,Frittata,7/1/2017 12:05,Afternoon,Weekend
4309,4309,Tea,7/1/2017 12:05,Afternoon,Weekend
4310,4310,Coffee,7/1/2017 12:23,Afternoon,Weekend
4310,4310,Coffee,7/1/2017 12:23,Afternoon,Weekend
4310,4310,Jammie Dodgers,7/1/2017 12:23,Afternoon,Weekend
4310,4310,Scone,7/1/2017 12:23,Afternoon,Weekend
4311,4311,Coffee,7/1/2017 12:42,Afternoon,Weekend
4312,4312,Bread,7/1/2017 12:49,Afternoon,Weekend
4312,4312,Jammie Dodgers,7/1/2017 12:49,Afternoon,Weekend
4312,4312,Tea,7/1/2017 12:49,Afternoon,Weekend
4312,4312,Coffee,7/1/2017 12:49,Afternoon,Weekend
4313,4313,Coffee,7/1/2017 12:52,Afternoon,Weekend
4313,4313,Coffee,7/1/2017 12:52,Afternoon,Weekend
4314,4314,Sandwich,7/1/2017 12:53,Afternoon,Weekend
4314,4314,Smoothies,7/1/2017 12:53,Afternoon,Weekend
4314,4314,Truffles,7/1/2017 12:53,Afternoon,Weekend
4314,4314,Mineral water,7/1/2017 12:53,Afternoon,Weekend
4315,4315,Bread,7/1/2017 12:59,Afternoon,Weekend
4315,4315,Coffee,7/1/2017 12:59,Afternoon,Weekend
4316,4316,Sandwich,7/1/2017 13:00,Afternoon,Weekend
4316,4316,Coffee,7/1/2017 13:00,Afternoon,Weekend
4317,4317,Hot chocolate,7/1/2017 13:01,Afternoon,Weekend
4317,4317,Tea,7/1/2017 13:01,Afternoon,Weekend
4319,4319,Sandwich,7/1/2017 13:12,Afternoon,Weekend
4319,4319,Coke,7/1/2017 13:12,Afternoon,Weekend
4320,4320,Farm House,7/1/2017 13:15,Afternoon,Weekend
4321,4321,Coffee,7/1/2017 13:18,Afternoon,Weekend
4321,4321,Jammie Dodgers,7/1/2017 13:18,Afternoon,Weekend
4322,4322,Afternoon with the baker,7/1/2017 13:19,Afternoon,Weekend
4323,4323,Bread,7/1/2017 13:26,Afternoon,Weekend
4323,4323,Scandinavian,7/1/2017 13:26,Afternoon,Weekend
4324,4324,Medialuna,7/1/2017 13:29,Afternoon,Weekend
4324,4324,Scone,7/1/2017 13:29,Afternoon,Weekend
4324,4324,Focaccia,7/1/2017 13:29,Afternoon,Weekend
4325,4325,Bread,7/1/2017 13:30,Afternoon,Weekend
4326,4326,Sandwich,7/1/2017 13:34,Afternoon,Weekend
4326,4326,Coffee,7/1/2017 13:34,Afternoon,Weekend
4327,4327,Medialuna,7/1/2017 13:36,Afternoon,Weekend
4327,4327,Bread,7/1/2017 13:36,Afternoon,Weekend
